Date,MA,RSI(*10^2),WR,ROC,MACD(*10^2)
2016-12-01 00:00:00,0.573496659,33.16770186,1,-0.042641727,-8.603931396
2016-12-02 00:00:00,0.530968289,30.22049287,0.827023014,-0.043563307,-6.718093963
2016-12-05 00:00:00,0.462297168,30.22049287,0.994803267,-0.054506996,-6.205730408
2016-12-06 00:00:00,0.417345366,30.22049287,0.835901387,-0.044222539,-3.810025425
2016-12-07 00:00:00,0.449972737,30.22049287,0.698473282,-0.027539224,-1.008103453
2016-12-08 00:00:00,0.395515267,30.22049287,0.824427481,-0.035577517,0.40412865
2016-12-09 00:00:00,0.339427438,30.22049287,0.965277778,-0.040131986,0.761887406
2016-12-12 00:00:00,0.596405967,41.7562724,1,-0.024676256,0.431850129
2016-12-13 00:00:00,0.535827306,41.7562724,0.922468354,-0.023227384,0.95700396
2016-12-14 00:00:00,0.481916817,41.7562724,0.805379747,-0.02142797,2.148008532
2016-12-15 00:00:00,0.66676579,24.81363152,1,-0.050589722,-1.288752504
2016-12-16 00:00:00,0.605405081,24.81363152,0.921979866,-0.046310733,-2.343978008
2016-12-19 00:00:00,0.635176651,24.81363152,0.818181818,-0.0355233,-1.845844114
2016-12-20 00:00:00,0.577409597,24.81363152,1,-0.031114171,-2.336057573
2016-12-21 00:00:00,0.538636051,22.5877193,0.846968239,-0.033958245,-1.053472297
2016-12-22 00:00:00,0.480681974,22.5877193,0.891241578,-0.026544485,-0.03282739
2016-12-23 00:00:00,0.137429236,90.42060862,0,0.249082646,-0.026261912
2016-12-28 00:00:00,0.129440015,50.24504304,0.973734645,-0.036555853,1.483837747
2016-12-29 00:00:00,0.122747197,50.24504304,0.940386497,-0.021476453,4.246667443
2016-12-30 00:00:00,0.184616107,50.24504304,0,0.258636475,3.397333954
2017-01-03 00:00:00,0.18196006,50.24504304,0.925335563,-0.004411383,6.169367122
2017-01-04 00:00:00,0.183678058,50.24504304,0.886232646,0.004919943,9.694934528
2017-01-05 00:00:00,0.187504031,50.24504304,0.84949066,0.012432781,13.38378155
2017-01-06 00:00:00,0.190370876,50.24504304,0.851999149,0.043391455,15.25353941
2017-01-09 00:00:00,0.201237481,50.24504304,0.844178565,0.041445741,16.29706937
2017-01-10 00:00:00,0.213442651,50.24504304,0.811715767,0.046864686,17.7966428
2017-01-11 00:00:00,0.222359381,50.24504304,0.844031007,0.046948565,16.66128773
2017-01-12 00:00:00,0.22618348,50.24504304,0.778811128,0.062982402,18.67589629
2017-01-13 00:00:00,0.238338364,50.24504304,0.822928854,0.052150086,17.25809027
2017-01-16 00:00:00,0.246347037,49.1288914,0.792695488,-0.178586944,17.21472856
2017-01-17 00:00:00,0.192551039,50.40335413,0.753143969,0.071787414,18.04693329
2017-01-18 00:00:00,0.181883599,50.40335413,0.783931809,0.060083777,17.51160099
2017-01-19 00:00:00,0.180001118,7.792985317,0.856322482,-0.183332431,13.88641879
2017-01-20 00:00:00,0.577742396,58.62831858,0.238278248,0.043049522,11.44410623
2017-01-23 00:00:00,0.555019305,58.62831858,0.061776062,0.041743612,10.84069562
2017-01-24 00:00:00,0.510465725,58.62831858,0,0.034078355,10.33104178
2017-01-25 00:00:00,0.542386185,54.86542443,0.532356532,0.016286091,6.596713553
2017-01-26 00:00:00,0.536553525,54.86542443,0.707571802,0.009503606,3.127929204
2017-01-27 00:00:00,0.547805789,54.86542443,0.835294118,-0.003909206,0.057728736
2017-01-30 00:00:00,0.553968254,54.86542443,0.62745098,0.012091129,-0.968101478
2017-01-31 00:00:00,0.542588867,47.84688995,0.125195618,0.006431268,0.881427891
2017-02-01 00:00:00,0.539458976,47.84688995,0.411580595,0.011173184,0.713642801
2017-02-02 00:00:00,0.525413939,47.84688995,0,0.015752286,2.79220287
2017-02-03 00:00:00,0.54890258,47.84688995,0.181940701,-0.000698984,2.96613806
2017-02-06 00:00:00,0.504261848,47.84688995,0,0.009878576,4.266139371
2017-02-07 00:00:00,0.482974772,47.84688995,0,0.029221186,5.262327609
2017-02-08 00:00:00,0.446787274,47.84688995,0,0.034609137,6.878177949
2017-02-09 00:00:00,0.492014972,47.84688995,0.092576419,0.019746877,6.688818813
2017-02-10 00:00:00,0.511291329,47.84688995,0.241048035,0.009451019,4.95423765
2017-02-13 00:00:00,0.518091079,68.61063465,0.346724891,0.022803347,2.64348571
2017-02-14 00:00:00,0.562694947,68.61063465,0.198253275,0.034504497,1.943803502
2017-02-15 00:00:00,0.605988771,68.61063465,0.309170306,0.033379753,0.390772153
2017-02-16 00:00:00,0.623152709,68.61063465,0.031440162,0.040031858,1.255194785
2017-02-17 00:00:00,0.60811815,66.66666667,0.00390117,0.02403529,1.704034351
2017-02-20 00:00:00,0.653631804,68.28358209,0.124837451,0.027956632,1.09278802
2017-02-21 00:00:00,0.583377589,65.51724138,0.330855019,0.009206596,-0.083148326
2017-02-22 00:00:00,0.622411046,65.51724138,0.20260223,0.017651415,-0.587540672
2017-02-23 00:00:00,0.468950153,65.51724138,0,0.017240677,0.352313511
2017-02-24 00:00:00,0.444267516,65.51724138,0,0.018399675,1.445327434
2017-02-27 00:00:00,0.452687513,65.51724138,0,0.012156831,2.292949404
2017-02-28 00:00:00,0.480277948,65.51724138,0.045779685,0.015200517,2.279782675
2017-03-01 00:00:00,0.487635398,51.51515152,0.480686695,0.009851014,-0.013256055
2017-03-02 00:00:00,0.50766401,51.51515152,0.546494993,0.012967887,-1.968543566
2017-03-03 00:00:00,0.484647213,51.51515152,0.93597561,-0.003453179,-4.792157594
2017-03-06 00:00:00,0.485082753,51.51515152,0.800304878,0.005349559,-5.952534041
2017-03-07 00:00:00,0.569843227,42.53308129,1,-0.019265648,-8.389191908
2017-03-08 00:00:00,0.589955357,42.53308129,1,-0.026369822,-10.60464195
2017-03-09 00:00:00,0.561486391,42.53308129,1,-0.024852501,-11.92848597
2017-03-10 00:00:00,0.547466283,42.53308129,1,-0.024772948,-12.75644724
2017-03-13 00:00:00,0.509493257,42.53308129,0.971585701,-0.026240246,-12.50550865
2017-03-14 00:00:00,0.467526516,27.44630072,0.964252979,-0.034698293,-11.70976919
2017-03-15 00:00:00,0.442575832,22.64631043,1,-0.043752243,-11.37892318
2017-03-16 00:00:00,0.412854697,66.77595628,0.476883562,-0.022152402,-6.691327841
2017-03-17 00:00:00,0.389776157,66.77595628,0.457746479,-0.020707232,-3.370837458
2017-03-20 00:00:00,0.492359203,68.11594203,0.192307692,-0.006449532,-0.748134664
2017-03-21 00:00:00,0.48055741,68.11594203,0,0.002826912,2.118293221
2017-03-22 00:00:00,0.424875622,68.11594203,0,0.01838565,4.759030543
2017-03-23 00:00:00,0.454726368,68.11594203,0.030845771,0.0134449,5.960312836
2017-03-24 00:00:00,0.478251599,80.39473684,0.030845771,0.025356512,6.3806494
2017-03-27 00:00:00,0.458784195,84.04401651,0,0.039985114,7.557661826
2017-03-28 00:00:00,0.517203647,84.04401651,0.005106383,0.042020637,7.808992005
2017-03-29 00:00:00,0.571367781,83.24250681,0.109787234,0.040286035,6.702482403
2017-03-30 00:00:00,0.627477204,83.24250681,0.14893617,0.037037037,5.279029892
2017-03-31 00:00:00,0.676899696,83.24250681,0.216170213,0.033413581,3.508913171
2017-04-03 00:00:00,0.728753799,83.24250681,0.175319149,0.040415415,2.41679329
2017-04-04 00:00:00,0.581903079,62.83987915,0,0.023020295,2.822453683
2017-04-05 00:00:00,0.620066208,46.74157303,0.422459893,0.013175016,1.299309364
2017-04-06 00:00:00,0.6427157,46.74157303,0.203960396,0.01630964,1.011747299
2017-04-07 00:00:00,0.380712849,54.06976744,0,0.020014497,2.436748881
2017-04-10 00:00:00,0.31547619,45.96375618,0.759259259,0.000800608,0.981165204
2017-04-11 00:00:00,0.328207672,45.96375618,0.627314815,0.004328657,0.251134378
2017-04-12 00:00:00,0.305723987,56.61375661,0,0.021482966,2.381198386
2017-04-13 00:00:00,0.295710651,56.61375661,0,0.02115224,4.712637685
2017-04-18 00:00:00,0.334605598,56.61375661,0.132315522,0.017259893,5.116424479
2017-04-19 00:00:00,0.374227554,56.61375661,0.129770992,0.022340341,4.955634726
2017-04-20 00:00:00,0.430570702,56.61375661,0.05216285,0.026665599,4.81463752
2017-04-21 00:00:00,0.490639767,56.61375661,0.058524173,0.029722457,4.26126709
2017-04-24 00:00:00,0.523747439,56.61375661,0.384615385,0.01775907,1.911574418
2017-04-25 00:00:00,0.562022723,56.61375661,0.426336375,0.008070608,-0.060357022
2017-04-26 00:00:00,0.569845409,56.61375661,0.58148631,0.012883288,-2.247219245
2017-04-27 00:00:00,0.551843318,56.61375661,0.626099707,0.008223553,-3.568351359
2017-04-28 00:00:00,0.581064097,56.61375661,0.519061584,0,-3.924856306
2017-05-02 00:00:00,0.558022623,63.22008863,0.841642229,0.004319827,-5.518975063
2017-05-03 00:00:00,0.555285925,63.22008863,1,-0.002075186,-7.045994312
2017-05-04 00:00:00,0.698384201,31.07255521,1,-0.035980538,-10.56635874
2017-05-05 00:00:00,0.641647568,14.31372549,1,-0.043686485,-12.38970935
2017-05-08 00:00:00,0.594158848,14.31372549,0.967622572,-0.038429962,-12.7511669
2017-05-09 00:00:00,0.576695994,14.31372549,1,-0.045854345,-13.57146143
2017-05-10 00:00:00,0.511750405,14.31372549,0.958670989,-0.046135247,-13.08017062
2017-05-11 00:00:00,0.445309776,14.31372549,0.955248169,-0.04579319,-12.06268846
2017-05-12 00:00:00,0.484693878,27.04507513,0.778571429,-0.030053569,-9.732925469
2017-05-15 00:00:00,0.446654611,27.04507513,0.727848101,-0.027212494,-7.452790721
2017-05-16 00:00:00,0.407631456,27.04507513,0.700325733,-0.021912272,-5.453084638
2017-05-17 00:00:00,0.400729021,51.49833518,0.196525516,-0.004276212,-0.875277216
2017-05-18 00:00:00,0.390026369,51.49833518,0.229098806,-0.008330372,1.927860291
2017-05-19 00:00:00,0.457528958,51.49833518,0.145945946,-0.002748019,3.161005205
2017-05-22 00:00:00,0.44659112,51.49833518,0,0.006838359,4.710340887
2017-05-23 00:00:00,0.449210337,71.16564417,0,0.025845578,5.663909957
2017-05-24 00:00:00,0.492462312,71.16564417,0.192211055,0.019950328,5.032449246
2017-05-25 00:00:00,0.544328787,71.16564417,0.081658291,0.02207676,4.967160517
2017-05-26 00:00:00,0.541593345,75.20259319,0,0.036586365,5.72108951
2017-05-30 00:00:00,0.585595521,75.20259319,0.055819477,0.032503373,5.602137402
2017-05-31 00:00:00,0.639787622,75.20259319,0,0.03519601,5.676214259
2017-06-01 00:00:00,0.641528714,75.20259319,0.038626609,0.02728934,5.235426121
2017-06-02 00:00:00,0.564054193,75.20259319,0,0.033771183,5.944529327
2017-06-05 00:00:00,0.566666667,75.20259319,0,0.037068546,6.672700834
2017-06-06 00:00:00,0.297848537,63.91509434,0,0.028710037,8.450725644
2017-06-07 00:00:00,0.355679862,63.91509434,0.060240964,0.027948085,8.725763246
2017-06-08 00:00:00,0.385283993,43.08426073,0.491566265,0.016853035,6.058867833
2017-06-09 00:00:00,0.402407117,43.08426073,0.658119658,0.006116694,3.122680448
2017-06-12 00:00:00,0.415576487,43.08426073,0.661782662,0.004919854,0.981374743
2017-06-13 00:00:00,0.418716204,43.08426073,0.769230769,0.007544609,-1.094150634
2017-06-14 00:00:00,0.393589994,43.08426073,0.49247606,0.014757946,-0.732477552
2017-06-15 00:00:00,0.42655419,39.27536232,1,-0.008300067,-3.257542764
2017-06-16 00:00:00,0.40885751,39.27536232,0.97817715,-0.005781262,-4.669716782
2017-06-19 00:00:00,0.469365254,39.27536232,1,-0.014255252,-6.333526589
2017-06-20 00:00:00,0.497493734,39.27536232,1,-0.017907262,-7.887475859
2017-06-21 00:00:00,0.466374269,39.27536232,0.994152047,-0.025451979,-8.475408135
2017-06-22 00:00:00,0.432748538,39.27536232,0.832358674,-0.022774327,-7.386639501
2017-06-23 00:00:00,0.39898357,39.18722787,0.736842105,-0.029223038,-5.72114674
2017-06-26 00:00:00,0.348799766,39.18722787,0.9375,-0.035437645,-5.727644979
2017-06-27 00:00:00,0.422243672,39.18722787,0.779279279,-0.018498154,-4.886098593
2017-06-28 00:00:00,0.368404118,39.18722787,0.825825826,-0.014646086,-4.292659777
2017-06-29 00:00:00,0.318961819,39.18722787,0.960960961,-0.018082754,-4.2525794
2017-06-30 00:00:00,0.267160017,39.18722787,0.998498498,-0.015649762,-4.136927147
2017-07-03 00:00:00,0.421776062,28.37606838,1,-0.03626029,-5.470256796
2017-07-04 00:00:00,0.667002012,38.96713615,1,-0.024550636,-6.672152106
2017-07-05 00:00:00,0.630347054,38.96713615,1,-0.027959216,-7.451801974
2017-07-06 00:00:00,0.568805488,38.96713615,0.870056497,-0.018627569,-6.881477495
2017-07-07 00:00:00,0.56090601,38.96713615,1,-0.02137337,-7.246977608
2017-07-10 00:00:00,0.549086758,38.96713615,1,-0.024627767,-7.461362695
2017-07-11 00:00:00,0.507358823,27.37430168,1,-0.031779661,-7.182644987
2017-07-12 00:00:00,0.456167013,37.34939759,0.826427772,-0.029386,-5.495436323
2017-07-13 00:00:00,0.460760668,37.34939759,0.796103896,-0.02116041,-3.977744127
2017-07-14 00:00:00,0.433024119,46.72131148,0.5,-0.015405546,-1.194516217
2017-07-17 00:00:00,0.42132225,46.72131148,0.376184032,-0.011137821,1.268717611
2017-07-18 00:00:00,0.463790447,46.72131148,0.084745763,-0.0022115,3.763127578
2017-07-19 00:00:00,0.479281136,46.72131148,0.003205128,-8.04991E-05,5.467654654
2017-07-20 00:00:00,0.47266881,55.20581114,0.110932476,0.007687614,5.956251082
2017-07-21 00:00:00,0.428761905,55.20581114,0,0.020265577,7.341087059
2017-07-24 00:00:00,0.412359551,55.20581114,0,0.028886339,8.834580726
2017-07-25 00:00:00,0.467094703,55.20581114,0.025842697,0.024083599,9.257523807
2017-07-26 00:00:00,0.504333868,64.40677966,0.16741573,0.026693538,8.308873437
2017-07-27 00:00:00,0.513272442,67.35751295,0,0.040597409,8.994688905
2017-07-28 00:00:00,0.54735376,67.35751295,0,0.044465546,9.474258586
2017-07-31 00:00:00,0.528424908,67.35751295,0,0.039998359,9.631043188
2017-08-01 00:00:00,0.564567037,67.35751295,0,0.042702437,9.65106885
2017-08-02 00:00:00,0.53154103,67.35751295,0.033210332,0.031943428,8.956062335
2017-08-03 00:00:00,0.556503198,67.35751295,0.07734057,0.027550442,7.809762916
2017-08-04 00:00:00,0.54551495,55.55555556,0.410852713,0.013661092,5.286938312
2017-08-07 00:00:00,0.58372093,55.55555556,0.401550388,0.012760134,3.38723303
2017-08-08 00:00:00,0.627242525,55.55555556,0.28372093,0.018648583,2.416676013
2017-08-09 00:00:00,0.572517896,55.55555556,0,0.018020904,2.769473773
2017-08-10 00:00:00,0.432506887,56.21052632,0,0.022977978,4.45022308
2017-08-11 00:00:00,0.470582707,56.21052632,0,0.025271046,5.378104509
2017-08-14 00:00:00,0.523026316,56.21052632,0.1,0.027401651,5.07120977
2017-08-15 00:00:00,0.417630785,52.66272189,0.556338028,0.007295218,2.94830118
2017-08-16 00:00:00,0.44693159,52.66272189,0.470070423,0.006206024,1.636047376
2017-08-17 00:00:00,0.497862173,52.66272189,0.033450704,0.013885054,2.166929427
2017-08-18 00:00:00,0.424071991,52.66272189,0,0.019552303,3.596922915
2017-08-21 00:00:00,0.465223097,52.66272189,0.076115486,0.018352237,3.777842609
2017-08-22 00:00:00,0.492594676,52.66272189,0.304461942,0.01269616,2.417487569
2017-08-23 00:00:00,0.527371579,52.66272189,0.24015748,0.023018208,1.580027405
2017-08-24 00:00:00,0.58276644,52.66272189,0.17989418,0.024642289,1.097843929
2017-08-25 00:00:00,0.593487395,52.66272189,0.308823529,0.018624188,0.088921914
2017-08-29 00:00:00,0.325528143,73.53914002,0,0.037449353,3.531425962
2017-08-30 00:00:00,0.380853893,73.53914002,0.209927611,0.018763625,4.023350293
2017-08-31 00:00:00,0.421258679,73.53914002,0.142709411,0.019944017,4.341264293
2017-09-01 00:00:00,0.45544625,73.53914002,0,0.029712236,5.212782562
2017-09-04 00:00:00,0.421121474,76.66666667,0,0.049437141,6.890644925
2017-09-05 00:00:00,0.456323931,76.66666667,0,0.049341976,7.661984545
2017-09-06 00:00:00,0.407402476,76.66666667,0,0.041006886,7.788089863
2017-09-07 00:00:00,0.438870152,76.66666667,0,0.036811236,7.912991886
2017-09-08 00:00:00,0.477495108,76.66666667,0,0.041263826,7.642414378
2017-09-11 00:00:00,0.525037412,73.45814978,0.194198227,0.038934745,5.231720625
2017-09-12 00:00:00,0.566037736,73.45814978,0.324036095,0.030971904,2.149305546
2017-09-13 00:00:00,0.613969296,73.45814978,0.30680886,0.029906905,-0.080635741
2017-09-14 00:00:00,0.655631079,73.45814978,0.356029532,0.030537618,-2.176105054
2017-09-15 00:00:00,0.515042573,51.31313131,0.61986755,0.003185076,-3.906556266
2017-09-18 00:00:00,0.502649007,51.31313131,0.904635762,0.002751242,-6.463703975
2017-09-19 00:00:00,0.489865523,51.31313131,1,-0.001639032,-8.337235582
2017-09-20 00:00:00,0.488988501,51.31313131,0.95361528,-0.006891851,-9.129005615
2017-09-21 00:00:00,0.616805171,22.73641851,1,-0.030755382,-11.84801405
2017-09-22 00:00:00,0.566284131,22.73641851,0.950138504,-0.030511774,-12.81022558
2017-09-25 00:00:00,0.510552698,22.73641851,0.977839335,-0.033299697,-13.1277414
2017-09-26 00:00:00,0.460691202,26.01156069,0.853185596,-0.032340901,-11.9416175
2017-09-27 00:00:00,0.473200269,26.01156069,1,-0.04731662,-12.94315926
2017-09-28 00:00:00,0.49661181,26.01156069,0.984511133,-0.038112727,-12.89815844
2017-09-29 00:00:00,0.488888889,26.01156069,0.987777778,-0.032717678,-12.30418359
2017-10-02 00:00:00,0.502851837,26.01156069,1,-0.040563444,-12.53707913
2017-10-03 00:00:00,0.478558027,26.01156069,1,-0.040240082,-12.36039217
2017-10-04 00:00:00,0.42469546,26.01156069,0.941860465,-0.036738859,-11.21246469
2017-10-05 00:00:00,0.45191467,26.01156069,0.920440636,-0.028656352,-9.841400398
2017-10-06 00:00:00,0.491269841,26.01156069,1,-0.036499695,-10.03279868
2017-10-09 00:00:00,0.446753247,46.8879668,0.657575758,-0.024822695,-7.386230584
2017-10-10 00:00:00,0.540989729,49.20174165,0.226143791,-0.000541754,-3.631614805
2017-10-11 00:00:00,0.5356676,49.20174165,0.282352941,-0.004286376,-1.260045034
2017-10-12 00:00:00,0.527170868,49.20174165,0.25620915,-0.002358308,0.525259867
2017-10-13 00:00:00,0.538935574,49.20174165,0.011764706,-0.000346141,2.914074484
2017-10-16 00:00:00,0.50232358,57.16694772,0,0.016178706,4.828150324
2017-10-17 00:00:00,0.506110155,47.74647887,0.446987952,0.001090895,3.493439706
2017-10-18 00:00:00,0.500688468,47.74647887,0.556626506,-0.002260151,1.971352742
2017-10-19 00:00:00,0.50636833,47.74647887,0.407228916,0.009970951,1.77919889
2017-10-20 00:00:00,0.519277108,47.74647887,0.53253012,0.007826942,0.971596479
2017-10-23 00:00:00,0.52555938,47.74647887,0.684337349,0.000510104,-0.322034636
2017-10-24 00:00:00,0.529345955,47.74647887,0.646987952,0.001530012,-0.849813543
2017-10-25 00:00:00,0.53020654,47.74647887,0.681927711,0.010461246,-1.250873167
2017-10-26 00:00:00,0.369108049,40.54487179,1,-0.003910068,-1.523105332
2017-10-27 00:00:00,0.470246172,33.5125448,1,-0.019320118,-2.469042349
2017-10-30 00:00:00,0.432641985,33.5125448,0.849389417,-0.013379872,-2.141915527
2017-10-31 00:00:00,0.395619306,33.5125448,0.899592944,-0.015578376,-1.973625048
2017-11-01 00:00:00,0.370032952,27.11198428,0.712347354,-0.017351493,-0.792404769
2017-11-02 00:00:00,0.330490405,27.11198428,0.654002714,-0.018491522,0.35731701
2017-11-03 00:00:00,0.481203008,36.50793651,0.962406015,-0.013660245,-0.379828459
2017-11-06 00:00:00,0.431614751,36.50793651,0.776942356,-0.00726449,-0.256243032
2017-11-07 00:00:00,0.415145005,36.50793651,0.541353383,-0.008395522,0.528572652
2017-11-08 00:00:00,0.462148962,41.17647059,0,0.002185451,2.157739302
2017-11-09 00:00:00,0.456014013,41.17647059,0,0.007765315,3.255778759
2017-11-10 00:00:00,0.492604126,41.17647059,0.027247956,0.006149869,3.790010434
2017-11-13 00:00:00,0.498442974,41.17647059,0.373297003,0.002313725,3.187548139
2017-11-14 00:00:00,0.496885948,41.17647059,0.555858311,0.000667321,2.279851071
2017-11-15 00:00:00,0.529778124,41.17647059,0.141689373,0.012436338,2.620832336
2017-11-16 00:00:00,0.564732143,41.17647059,0.272727273,0.006289308,2.46978657
2017-11-17 00:00:00,0.614853896,41.17647059,0.025568182,0.011179782,2.848648114
2017-11-20 00:00:00,0.629887218,41.17647059,0,0.00716495,3.214203783
2017-11-21 00:00:00,0.653383459,41.17647059,0.152631579,0.003205128,2.938662927
2017-11-22 00:00:00,0.656600362,56.94915254,0,0.015585543,3.105053085
2017-11-23 00:00:00,0.561513037,56.94915254,0,0.015304115,3.500728719
2017-11-24 00:00:00,0.542228212,56.94915254,0,0.011680778,3.596580392
2017-11-27 00:00:00,0.492610837,54.48028674,0,0.008489097,4.03373632
2017-11-28 00:00:00,0.520232231,54.48028674,0.150246305,0.005487235,3.701821815
2017-11-29 00:00:00,0.516889514,48.71794872,0.544334975,-0.000350385,2.265036297
2017-11-30 00:00:00,0.502463054,48.71794872,0.724137931,0.001760632,0.761108902
2017-12-01 00:00:00,0.493842365,48.71794872,0.955665025,0.000706104,-0.841815175
2017-12-04 00:00:00,0.517149517,35.48387097,1,-0.006824208,-2.082608242
2017-12-05 00:00:00,0.598151848,35.48387097,1,-0.010703125,-3.677573669
2017-12-06 00:00:00,0.594322344,35.48387097,1,-0.016078172,-4.821794072
2017-12-07 00:00:00,0.630236305,33.58778626,1,-0.024257503,-6.391099957
2017-12-08 00:00:00,0.609200969,33.58778626,1,-0.025442219,-7.574795294
2017-12-11 00:00:00,0.583769634,33.58778626,1,-0.030925832,-8.328991625
2017-12-12 00:00:00,0.571031746,33.58778626,1,-0.038322936,-9.106463777
2017-12-13 00:00:00,0.507936508,33.58778626,0.967592593,-0.037078652,-8.815930293
2017-12-14 00:00:00,0.455687831,48.97360704,0.812962963,-0.033902232,-7.008735361
2017-12-15 00:00:00,0.426468527,48.97360704,0.73110893,-0.028834617,-4.935956043
2017-12-18 00:00:00,0.453933145,48.97360704,0.541327125,-0.018109592,-2.487797264
2017-12-19 00:00:00,0.453380589,48.97360704,0.505089059,-0.01550539,-0.724745045
2017-12-20 00:00:00,0.48265896,48.97360704,0.316473988,-0.008584869,1.086102594
2017-12-21 00:00:00,0.489027869,48.97360704,0.273425499,-0.006988888,2.293436025
2017-12-22 00:00:00,0.132206096,95.83132491,0,0.156558006,1.83474882
2017-12-27 00:00:00,0.136389941,51.92782631,0.827855565,0.012423835,4.582415678
2017-12-28 00:00:00,0.145108945,51.92782631,0.77598867,0.028685259,7.654363318
2017-12-29 00:00:00,0.212034294,51.92782631,0,0.171030586,6.123490654
2018-01-02 00:00:00,0.231644068,51.92782631,0.681868142,0.052038648,10.73253717
2018-01-03 00:00:00,0.253281889,51.92782631,0.669124982,0.059634137,13.47608873
2018-01-04 00:00:00,0.271084489,51.92782631,0.676204626,0.057819981,14.46103315
2018-01-05 00:00:00,0.267502105,51.92782631,0.690235612,0.052877698,14.64841238
2018-01-08 00:00:00,0.278400005,51.92782631,0.688734527,0.052088315,14.31182909
2018-01-09 00:00:00,0.277809266,51.92782631,0.751958138,0.039980961,12.13214584
2018-01-10 00:00:00,0.298499826,51.92782631,0.709107866,0.047129766,11.14299952
2018-01-11 00:00:00,0.306161202,51.92782631,0.707499126,0.046261516,10.23090169
